bioproject,stress,n,part,title,abstract,doi,pmid
PRJNA732936,,11,root: 11,Transcriptomic profiling of brassinosteroids response genes in soybean (Glycine max L.),"Brassinosteroids (BRs) are a series of sterol hormones in plants, which play important physiological roles in many aspects of plant growth and development processes. Exogenous application of BR and its inhibitors PPZ to investigated the roles of BR in soybean root growth and development. Transcriptome sequencing analysis was performed to identified lots number of differential expression genes(DEGs) by eBL (2,4-epicastasterone, 24-epiCS) and PPZ (propiconazole) treatment of soybean root tips(1 cm). Overall design: Soybean seeds were germinated in vermiculite for 3 days. 3-day-old soybean seedlings were transferred to hydroponics medium for 5 days, then with 0.1 µM PPZ  and mock treatment separately for another 2.5 days. 3-day-old soybean seedlings were transferred to hydroponics medium for 7 days, then treated with 0.01 nM eBL and mock for another half a day. PPZ_BR treatment is that 5-day-old hydroponic cultured soybean seedlings treat with 0.1 µM PPZ for 2 days and then with 0.01 nM BL for half a day.",,
PRJNA735557,,4,flower: 2 | pod: 2,Identification of Potential Gene Regulatory Pathways Affecting the Ratio of Four-seed Pod in Soybean,"Number of four-seed pod, as an important agronomic trait, is a potential factor influencing yield, and it is also one of the critical goals for the selection and breeding of high-yield soybean accessions. Here, we performed bulked segregant RNA sequencing of four-seed pod at flower bud stage and young pod stage in soybean.",,
PRJNA749473,,4,leaf: 4,Study on the function of E1 gene in soybean,The data of E1 overexpression transcriptome,,
PRJNA750661,,8,root: 8,Integrated omic approaches revealed tolerance/susceptible molecular mechanisms during soybean and Meloidogyne incognita interaction,Transcriptome of soybean cultivars inoculated with the root-knot nematode (Meloidogyne incognita) after different times of inoculation.,,
PRJNA751745,,22,cotyledon: 4 | flower: 4 | hypocotyl: 4 | leaf: 4 | pod: 2 | root: 2 | seed: 2,Glycine max Raw sequence reads,The landscape of accessible chromatin regions in the soybean genome architecture,,
PRJNA763990,,12,root: 12,GmLMM1 mutant RNA sequencing,"Soybean [Glycine max (L.) Merr.] is one of the most strategical oilseed crops that provides sustainable source of protein and oil worldwide. Here, we conducted the RNA-seq focusing on GmLMM1 , which encodes a homolog of FERONIA-like receptor kinase in soybean, promoting the studies of FERONIA or FERONIA homolog in host-pathogen interaction.",,
PRJNA772253,,63,embryo: 36 | seed: 27,Expression of Arabidopsis WRI1 and DGAT1 during soybean embryo development alters oil and carbohydrate composition,"Soybean (Glycine max [L.] Merr.) is the largest feedstock for protein and second largest source of vegetable oil in the world. In order to evaluate whether the expression of ATWRI1 and AtDGAT1 could direct carbon flow towards lipid accumulation, we generated three independent transformation events  (WD-1, -2, and -3). The transgenic events were evaluated in three field trials (2018, 2019, and 2020) as well as greenhouse conditions. RNAseq analysis was performed in immature embryos of both transgenic events grown under greenhouse conditions.  We discovered that Glycolysis and FA metabolism enzymes are enriched in WD differentially expressed genes during seed development. Overall design: To check the response of the expression of Arabidopsis WRI1 and DGAT1 during soybean embryo development to alter oil and carbohydrate composition in seeds",10.1111/pbi.13810,35306726
PRJNA774476,,6,leaf: 6,Glycine max cultivar:Williams 82 Raw sequence reads,Gene expression differences between soybean ethylene related gene editing plants and receptor materials,,
PRJNA779255,,6,shoot: 4 | leaf: 2,Identification and Characterization of Key Genes Responsible for Weedy and Cultivar Growth Types in Soybean,We report total mRNA library using Illumina Nova Seq high-throughput sequencing platform platform for analysis of transcriptome between the two relatives of the soybean ie weedy and cultivar growth types in F7 generation derived from the crossing of wild and cultivated soybean. Overall design: Key genes responsible for weedy and cultivar growth types in the soybean plants.,10.3389/fgene.2022.805347,35281824
PRJNA789350,,8,leaf: 8,Glycine max (Linn.) Merr. Raw sequence reads,normal RNA-seq of soybean,,
PRJNA789395,,1,hypocotyl: 1,hypocotyl and root RNA-seq in soybean seedling stage,gene expression analysis,,
PRJNA790743,,16,hypocotyl: 9 | root: 7,Hypocotyl and root RNA-seq data in soybean,gene expression analysis,,
PRJNA793175,,12,root: 12,High-resolution translatome analysis reveals cortical cell programs during early soybean nodulation,"The TRAP-seq process is dependent on the expression of a cell layer-specific His-FLAG-tagged ribosomal protein L18 (HF-GmRPL 18), which allows for the immunoprecipitation of ribosomes with their corresponding mRNA to produce tissue-specific translatomes (Zanetti et al., 2005; Castro-Guerrero et al., 2016).To capture events occurring in the cortex during the early stages of infection and initial cortical cell divisions, we inoculated plants and performed a time-course collection of root samples at 72- and 96-hour post inoculation (hpi) followed by TRAP-seq. Immunoblot analysis indicated that an adequate amount of protein was present for immunoprecipitation. To study rhizobial-induced transcriptional changes in the cortex during early nodule development, we identified a soybean promoter (Glyma.18g53890, Figure 1B) expressed exclusively in the cortex cells using LCM (Kerk et al., 2003; Casson et al., 2008) followed by transcriptional analysis. The cortex-specific promoter was used to drive the expression of GmRPL18 in soybean hairy roots. To capture events occurring in the cortex during the early stages of infection and initial cortical cell divisions, we inoculated plants and performed a time-course collection of root samples at 72- and 96-hour post inoculation (hpi) followed by TRAP-seq. Immunoblot analysis indicated that an adequate amount of protein was present for immunoprecipitation (Figure 1C). Taken together, time-course cortex-specific TRAP-seq was established for studying of early nodule development in soybean. Overall design: Examination of 2 different time point (72hpi and 96hpi) samples with or without B.Japonicum treatment using translating ribosome affinity purification (TRAP) followed by RNA sequencing technology",10.3389/fpls.2022.820348,35498680
PRJNA802889,,6,leaf: 6,"A Low-Phytate Soybean Line Disturbs Seed Development-Dependent mRNA Splicing in the Phytate synthesis gene inositol-1,3,4 trisphosphate 5/6-kinase (GmITPK3)","Low-phytate (LP) crops may improve the mineral bioavailability in monogastric animals, which will serve to decrease phosphate pollution. Recently, we reported a newly developed LP soybean line with normal emergence, growth, and yield when compared to the Natto-kotsubu (Natto) cultivar as well as lower phytic acid content than the CX1834 line. However, the mechanism underlying the reduced levels of phytic acid (InsP6) in this LP line requires further elucidation. In this study, an intron retention (IR) event was detected in inositol-1,3,4 trisphosphate 5/6-kinase 3 (GmITPK3) in Natto, normal-phytate (NP) and LP leaves. The abundance of each IR transcripts (IRTs) was changed during seeds development may maintain the phytic acid level in Natto cultivar, however, the abundant of IRTs produced in LP line may perturb the phosphorylation of InsP4 to InsP5 and/or create a negative feedback effect on InsP4 and InsP3 synthesis, leading to reduced phytic acid levels in the LP line during seed development. Hence, the GmITPK3 mutant might involve the decrease the level of phytic acid in seeds without harming the plants, thus representing a new strategy for LP crop development.",,
PRJNA811603,,12,root: 12,Identification of Candidate Genes for a Major Quantitative Disease Resistance Locus from PI 427105B for Resistance to Phytophthora sojae,"In this study, high resolution mapping reduced the QDRL interval to 3.1 cM, and RNA-seq analysis of near-isogenic lines (NILs) varying at QDRL-18 pinpointed a single gene of interest which was downregulated in inoculated NILs carrying the resistant allele compared to inoculated NILs with the susceptible allele at all time points. This gene of interest putatively encodes a serine threonine kinase (STK) related to the AtCR4 family, and may be acting as a susceptibility factor, based on the specific increase of jasmonic acid concentration in inoculated NILs. This work facilitates further functional analyses and marker-assisted breeding efforts by prioritizing candidate genes and narrowing the targeted region for introgression.",,
