,SRR20504758,SAMN29911764,SRX16528623,SRP387734,PRJNA861378,stem,JD12,37,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504759,SAMN29911762,SRX16528622,SRP387734,PRJNA861378,stem,NIL5,36,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504760,SAMN29911760,SRX16528621,SRP387734,PRJNA861378,stem,NIL5,35,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504761,SAMN29911758,SRX16528620,SRP387734,PRJNA861378,stem,NIL5,34,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504762,SAMN29911756,SRX16528619,SRP387734,PRJNA861378,stem,NIL33,33,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504763,SAMN29911754,SRX16528618,SRP387734,PRJNA861378,stem,NIL33,32,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504764,SAMN29911752,SRX16528617,SRP387734,PRJNA861378,stem,NIL33,31,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504765,SAMN29911698,SRX16528616,SRP387734,PRJNA861378,root,JD17,4,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504766,SAMN29911750,SRX16528615,SRP387734,PRJNA861378,stem,JD17,30,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504767,SAMN29911748,SRX16528614,SRP387734,PRJNA861378,stem,JD17,29,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504768,SAMN29911746,SRX16528613,SRP387734,PRJNA861378,stem,JD17,28,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504769,SAMN29911744,SRX16528612,SRP387734,PRJNA861378,stem,JD12,27,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504770,SAMN29911742,SRX16528611,SRP387734,PRJNA861378,stem,JD12,26,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504771,SAMN29911740,SRX16528610,SRP387734,PRJNA861378,stem,JD12,25,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504772,SAMN29911738,SRX16528609,SRP387734,PRJNA861378,stem,NIL5,24,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504773,SAMN29911736,SRX16528608,SRP387734,PRJNA861378,stem,NIL5,23,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504774,SAMN29911734,SRX16528607,SRP387734,PRJNA861378,stem,NIL5,22,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504775,SAMN29911732,SRX16528606,SRP387734,PRJNA861378,stem,NIL33,21,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504776,SAMN29911696,SRX16528605,SRP387734,PRJNA861378,root,JD12,3,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504777,SAMN29911730,SRX16528604,SRP387734,PRJNA861378,stem,NIL33,20,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504778,SAMN29911728,SRX16528603,SRP387734,PRJNA861378,stem,NIL33,19,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504779,SAMN29911726,SRX16528602,SRP387734,PRJNA861378,stem,JD17,18,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504780,SAMN29911724,SRX16528601,SRP387734,PRJNA861378,stem,JD17,17,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504781,SAMN29911722,SRX16528600,SRP387734,PRJNA861378,stem,JD17,16,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504782,SAMN29911720,SRX16528599,SRP387734,PRJNA861378,stem,JD12,15,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504783,SAMN29911718,SRX16528598,SRP387734,PRJNA861378,stem,JD12,14,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504784,SAMN29911716,SRX16528597,SRP387734,PRJNA861378,stem,JD12,13,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504785,SAMN29911714,SRX16528596,SRP387734,PRJNA861378,root,NIL5,12,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504786,SAMN29911712,SRX16528595,SRP387734,PRJNA861378,root,NIL5,11,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504787,SAMN29911694,SRX16528594,SRP387734,PRJNA861378,root,JD12,2,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR20504788,SAMN29911692,SRX16528593,SRP387734,PRJNA861378,root,JD12,1,8DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071545,SAMN31495096,SRX18051956,SRP404974,PRJNA895173,anther,W931B,B-M-1,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071546,SAMN31495095,SRX18051955,SRP404974,PRJNA895173,anther,W931B,B-A-3,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071547,SAMN31495094,SRX18051954,SRP404974,PRJNA895173,anther,W931B,B-A-2,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071548,SAMN31495093,SRX18051953,SRP404974,PRJNA895173,anther,W931B,B-A-1,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071549,SAMN31495092,SRX18051952,SRP404974,PRJNA895173,anther,W931A,A-M-3,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071550,SAMN31495091,SRX18051951,SRP404974,PRJNA895173,anther,W931A,A-M-2,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071551,SAMN31495090,SRX18051950,SRP404974,PRJNA895173,anther,W931A,A-M-1,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071552,SAMN31495089,SRX18051949,SRP404974,PRJNA895173,anther,W931A,A-A-3,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071553,SAMN31495098,SRX18051948,SRP404974,PRJNA895173,anther,W931B,B-M-3,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071554,SAMN31495097,SRX18051947,SRP404974,PRJNA895173,anther,W931B,B-M-2,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071555,SAMN31495088,SRX18051946,SRP404974,PRJNA895173,anther,W931A,A-A-2,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071556,SAMN31495087,SRX18051945,SRP404974,PRJNA895173,anther,W931A,A-A-1,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071592,SAMN31495580,SRX18052003,SRP404978,PRJNA895181,anther,W931A,A-A-s3,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071593,SAMN31495589,SRX18052002,SRP404978,PRJNA895181,anther,W931B,B-M-s3,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071594,SAMN31495588,SRX18052001,SRP404978,PRJNA895181,anther,W931B,B-M-s2,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071595,SAMN31495579,SRX18052000,SRP404978,PRJNA895181,anther,W931A,A-A-s2,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071596,SAMN31495578,SRX18051999,SRP404978,PRJNA895181,anther,W931A,A-A-s1,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071597,SAMN31495587,SRX18051998,SRP404978,PRJNA895181,anther,W931B,B-M-s1,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071598,SAMN31495586,SRX18051997,SRP404978,PRJNA895181,anther,W931B,B-A-s3,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071599,SAMN31495585,SRX18051996,SRP404978,PRJNA895181,anther,W931B,B-A-s2,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071600,SAMN31495584,SRX18051995,SRP404978,PRJNA895181,anther,W931B,B-A-s1,not applicable,uninucleate microspore stage,,,uninucleate microspore stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071601,SAMN31495583,SRX18051994,SRP404978,PRJNA895181,anther,W931A,A-M-s3,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071602,SAMN31495582,SRX18051993,SRP404978,PRJNA895181,anther,W931A,A-M-s2,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR22071603,SAMN31495581,SRX18051992,SRP404978,PRJNA895181,anther,W931A,A-M-s1,not applicable,binucleate pollen stage,,,binucleate pollen stage,Cultivar,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474293,SAMN33310589,SRX19377342,SRP422731,PRJNA935333,Flower bud,not collected,J,not collected,not collected,HT-1J,,not collected,not collected,,,,,,,,,,,,,,,,,,40D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474294,SAMN33310588,SRX19377341,SRP422731,PRJNA935333,Flower bud,not collected,I,not collected,not collected,HT-3I,,not collected,not collected,,,,,,,,,,,,,,,,,,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474295,SAMN33310587,SRX19377340,SRP422731,PRJNA935333,Flower bud,not collected,H,not collected,not collected,HT-2H,,not collected,not collected,,,,,,,,,,,,,,,,,,40B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474296,SAMN33310586,SRX19377339,SRP422731,PRJNA935333,Flower bud,not collected,G,not collected,not collected,HT-1G,,not collected,not collected,,,,,,,,,,,,,,,,,,40A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474297,SAMN33310585,SRX19377338,SRP422731,PRJNA935333,Flower bud,not collected,F,not collected,not collected,NT-3F,,not collected,not collected,,,,,,,,,,,,,,,,,,30F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474298,SAMN33310584,SRX19377337,SRP422731,PRJNA935333,Flower bud,not collected,E,not collected,not collected,NT-2E,,not collected,not collected,,,,,,,,,,,,,,,,,,30E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474299,SAMN33310583,SRX19377336,SRP422731,PRJNA935333,Flower bud,not collected,D,not collected,not collected,NT-1D,,not collected,not collected,,,,,,,,,,,,,,,,,,30D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474300,SAMN33310582,SRX19377335,SRP422731,PRJNA935333,Flower bud,not collected,C,not collected,not collected,NT-3C,,not collected,not collected,,,,,,,,,,,,,,,,,,30C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474301,SAMN33310591,SRX19377334,SRP422731,PRJNA935333,Flower bud,not collected,L,not collected,not collected,HT-3L,,not collected,not collected,,,,,,,,,,,,,,,,,,40F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474302,SAMN33310590,SRX19377333,SRP422731,PRJNA935333,Flower bud,not collected,K,not collected,not collected,HT-2K,,not collected,not collected,,,,,,,,,,,,,,,,,,40E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474303,SAMN33310581,SRX19377332,SRP422731,PRJNA935333,Flower bud,not collected,B,not collected,not collected,NT-2B,,not collected,not collected,,,,,,,,,,,,,,,,,,30B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23474304,SAMN33310580,SRX19377331,SRP422731,PRJNA935333,Flower bud,not collected,A,not collected,not collected,NT-1A,,not collected,not collected,,,,,,,,,,,,,,,,,,30A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213612,SAMN28196692,SRX18191579,SRP406583,PRJNA837341,root tip,PI88788,PI88788-Mock-2-1,3 dpi,seeding,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213613,SAMN28196690,SRX18191578,SRP406583,PRJNA837341,root tip,PI88788,PI88788-Mock-1-1,3 dpi,seeding,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213614,SAMN28196688,SRX18191577,SRP406583,PRJNA837341,root tip,PI88788,PI88788-R3-3-1,3 dpi,seeding,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213615,SAMN28196706,SRX18191576,SRP406583,PRJNA837341,root tip,Williams 82,W82-Mock-3-1,3 dpi,seeding,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213616,SAMN28196704,SRX18191575,SRP406583,PRJNA837341,root tip,Williams 82,W82-Mock-2-1,3 dpi,seeding,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213617,SAMN28196686,SRX18191574,SRP406583,PRJNA837341,root tip,PI88788,PI88788-R3-2-1,3 dpi,seeding,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213618,SAMN28196702,SRX18191573,SRP406583,PRJNA837341,root tip,Williams 82,W82-Mock-1-1,3 dpi,seeding,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213619,SAMN28196700,SRX18191572,SRP406583,PRJNA837341,root tip,Williams 82,W82-R3-3-1,3 dpi,seeding,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213620,SAMN28196698,SRX18191571,SRP406583,PRJNA837341,root tip,Williams 82,W82-R3-2-1,3 dpi,seeding,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213621,SAMN28196696,SRX18191570,SRP406583,PRJNA837341,root tip,Williams 82,W82-R3-1-1,3 dpi,seeding,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213622,SAMN28196694,SRX18191569,SRP406583,PRJNA837341,root tip,PI88788,PI88788-Mock-3-1,3 dpi,seeding,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress,SRR22213623,SAMN28196684,SRX18191568,SRP406583,PRJNA837341,root tip,PI88788,PI88788-R3-1-1,3 dpi,seeding,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR23561053,SAMN33386377,SRX19447996,SRP423141,PRJNA935991,mixture of several tissues,ENREI,Nanopore_RNA-seq_soybean_cultivar_Enrei,,"combined from leaf\, root\, shoot\, stem\, and seed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25360829,SAMN36630190,SRX21100314,SRP450502,PRJNA996630,flowers,,GSM7653633,,,Acidity+water deficit+low phosphate+salinity+cadmium,flowers,,,Magellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25360830,SAMN36630191,SRX21100313,SRP450502,PRJNA996630,flowers,,GSM7653632,,,Acidity+water deficit+low phosphate+salinity+cadmium,flowers,,,Magellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SRR25360831,SAMN36630192,SRX21100312,SRP450502,PRJNA996630,flowers,,GSM7653631,,,Acidity+water deficit+low phosphate+salinity+cadmium,flowers,,,Magellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
