biosample,control,stress,drought,bacteria,inoculated,flood,deficit,infest,pathogen,acid,fungal
SAMN21359669,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359670,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359671,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359672,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359673,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359674,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359675,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359676,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359677,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359678,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359679,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359680,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359681,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359682,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359683,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359684,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359685,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359686,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359687,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359688,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359689,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359690,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359691,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359692,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359693,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359694,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359695,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359696,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359697,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359698,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359699,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359700,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359701,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359702,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359703,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359704,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359705,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359706,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359707,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359708,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359709,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359710,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359711,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359712,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359713,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359714,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359715,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359716,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359717,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359718,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359719,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359720,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359721,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359722,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359723,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359724,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359725,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359726,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359727,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359728,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359729,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359730,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359731,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359732,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359733,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359734,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359735,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359736,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359737,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359738,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359739,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359740,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359741,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359742,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359743,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359744,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359745,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359746,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359747,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359748,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359749,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359750,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359751,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359752,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359753,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359754,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359755,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359756,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359757,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359758,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359759,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359760,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359761,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359762,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359763,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359764,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359765,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359766,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359767,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359768,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359769,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359770,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359771,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359772,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359773,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359774,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359775,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359776,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359777,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359778,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359779,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359780,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359781,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359782,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359783,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359784,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359785,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359786,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359787,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359788,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359789,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359790,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359791,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359792,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359793,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359794,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359795,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359796,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359797,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359798,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359799,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359800,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359801,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359802,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359803,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359804,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359805,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359806,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359807,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359808,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359809,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359810,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359811,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359812,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359813,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359814,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359815,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359816,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359817,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359818,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359819,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359820,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359821,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359822,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359823,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359824,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359825,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359826,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359827,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359828,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359829,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359830,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359831,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359832,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359833,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359834,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359835,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359836,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359837,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359838,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359839,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359840,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359841,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359842,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359843,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359844,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359845,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359846,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359847,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359848,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359849,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359850,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359851,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359852,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359853,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359854,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359855,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359856,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359857,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359858,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359859,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359860,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359861,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359862,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359863,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359864,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359865,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359866,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359867,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359868,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359869,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359870,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359871,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359872,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359873,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359874,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359875,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359876,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359877,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359878,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359879,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21359880,[],"['attributes', 'jattr', 'age_sam', 'Attributes']",[],[],[],[],[],[],[],[],[]
SAMN21380009,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448187,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448188,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448189,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448190,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448191,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448192,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448193,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448194,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448195,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448196,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448197,[],[],[],[],[],[],[],[],[],[],[]
SAMN21448198,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465487,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465488,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465489,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465490,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465491,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465492,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465493,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465494,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465495,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465496,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465497,[],[],[],[],[],[],[],[],[],[],[]
SAMN21465498,[],[],[],[],[],[],[],[],[],[],[]
SAMN21545854,[],[],[],[],[],[],[],[],[],[],[]
SAMN21545855,[],[],[],[],[],[],[],[],[],[],[]
SAMN21545856,[],[],[],[],[],[],[],[],[],[],[]
SAMN21545857,[],[],[],[],[],[],[],[],[],[],[]
SAMN21545858,[],[],[],[],[],[],[],[],[],[],[]
SAMN21555984,[],[],[],[],[],[],[],[],[],[],[]
SAMN21555985,[],[],[],[],[],[],[],[],[],[],[]
SAMN21873507,[],[],[],[],[],[],[],[],[],[],[]
SAMN21873508,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371138,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371139,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371140,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371141,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371142,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371143,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371144,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371145,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371146,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371147,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371148,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371149,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371150,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371151,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371152,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371153,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371154,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371155,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371156,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371157,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371158,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371159,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371160,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371161,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371162,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371163,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371164,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371165,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371166,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371167,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371168,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371169,[],[],[],[],[],[],[],[],[],[],[]
SAMN22371170,[],[],[],[],[],[],[],[],[],[],[]
